x-axis,1,2
second,Volt,Volt
+1.8712500E+00,+346.1388E-03,+4.9935065E+00
+1.8719010E+00,+345.8775E-03,+4.9935065E+00
+1.8725521E+00,+346.1388E-03,+4.9935065E+00
+1.8732031E+00,+345.7569E-03,+4.9932050E+00
+1.8738542E+00,+345.7569E-03,+4.9925518E+00
+1.8745052E+00,+345.7569E-03,+4.9935065E+00
+1.8751563E+00,+345.7569E-03,+4.9935065E+00
+1.8758073E+00,+345.7569E-03,+4.9935065E+00
+1.8764583E+00,+345.7569E-03,+4.9935065E+00
+1.8771094E+00,+345.7569E-03,+4.9935065E+00
+1.8777604E+00,+345.6363E-03,+4.9938080E+00
+1.8784115E+00,+345.2544E-03,+4.9944613E+00
+1.8790625E+00,+345.2544E-03,+4.9935065E+00
+1.8797135E+00,+345.2544E-03,+4.9938080E+00
+1.8803646E+00,+345.2544E-03,+4.9944613E+00
+1.8810156E+00,+345.2544E-03,+4.9935065E+00
+1.8816667E+00,+345.2544E-03,+4.9935065E+00
+1.8823177E+00,+345.2544E-03,+4.9935065E+00
+1.8829688E+00,+345.2544E-03,+4.9935065E+00
+1.8836198E+00,+345.2544E-03,+4.9935065E+00
+1.8842708E+00,+345.2544E-03,+4.9935065E+00
+1.8849219E+00,+345.2544E-03,+4.9935065E+00
+1.8855729E+00,+345.2544E-03,+4.9935065E+00
+1.8862240E+00,+345.2544E-03,+4.9935065E+00
+1.8868750E+00,+345.2544E-03,+4.9935065E+00
+1.8875260E+00,+345.2544E-03,+4.9935065E+00
+1.8881771E+00,+345.2544E-03,+4.9935065E+00
+1.8888281E+00,+345.2544E-03,+4.9935065E+00
+1.8894792E+00,+345.2544E-03,+4.9935065E+00
+1.8901302E+00,+345.2544E-03,+4.9935065E+00
+1.8907813E+00,+345.3750E-03,+4.9935065E+00
+1.8914323E+00,+345.7569E-03,+4.9935065E+00
+1.8920833E+00,+345.7569E-03,+4.9935065E+00
+1.8927344E+00,+345.7569E-03,+4.9935065E+00
+1.8933854E+00,+345.7569E-03,+4.9935065E+00
+1.8940365E+00,+345.7569E-03,+4.9938080E+00
+1.8946875E+00,+345.8775E-03,+4.9944613E+00
+1.8953385E+00,+346.1388E-03,+4.9938080E+00
+1.8959896E+00,+345.8775E-03,+4.9947628E+00
+1.8966406E+00,+346.2594E-03,+4.9944613E+00
+1.8972917E+00,+346.2594E-03,+4.9935065E+00
+1.8979427E+00,+346.2594E-03,+4.9938080E+00
+1.8985938E+00,+346.2594E-03,+4.9947628E+00
+1.8992448E+00,+346.2594E-03,+4.9947628E+00
+1.8998958E+00,+346.3800E-03,+4.9947628E+00
+1.9005469E+00,+346.7619E-03,+4.9947628E+00
+1.9011979E+00,+346.7619E-03,+4.9947628E+00
+1.9018490E+00,+346.7619E-03,+4.9947628E+00
+1.9025000E+00,+346.8825E-03,+4.9947628E+00
+1.9031510E+00,+347.2645E-03,+4.9947628E+00
+1.9038021E+00,+347.2645E-03,+4.9944613E+00
+1.9044531E+00,+347.2645E-03,+4.9935065E+00
+1.9051042E+00,+347.2645E-03,+4.9935065E+00
+1.9057552E+00,+347.2645E-03,+4.9935065E+00
+1.9064063E+00,+347.2645E-03,+4.9935065E+00
+1.9070573E+00,+347.2645E-03,+4.9935065E+00
+1.9077083E+00,+347.2645E-03,+4.9935065E+00
+1.9083594E+00,+347.2645E-03,+4.9935065E+00
+1.9090104E+00,+347.2645E-03,+4.9935065E+00
+1.9096615E+00,+347.2645E-03,+4.9935065E+00
+1.9103125E+00,+347.2645E-03,+4.9935065E+00
+1.9109635E+00,+347.2645E-03,+4.9935065E+00
+1.9116146E+00,+347.3851E-03,+4.9935065E+00
+1.9122656E+00,+347.7670E-03,+4.9935065E+00
+1.9129167E+00,+347.7670E-03,+4.9932050E+00
+1.9135677E+00,+347.7670E-03,+4.9922503E+00
+1.9142188E+00,+347.7670E-03,+4.9922503E+00
+1.9148698E+00,+347.7670E-03,+4.9925518E+00
+1.9155208E+00,+347.7670E-03,+4.9935065E+00
+1.9161719E+00,+347.8876E-03,+4.9935065E+00
+1.9168229E+00,+348.2695E-03,+4.9935065E+00
+1.9174740E+00,+348.2695E-03,+4.9938080E+00
+1.9181250E+00,+348.3901E-03,+4.9947628E+00
+1.9187760E+00,+348.7720E-03,+4.9944613E+00
+1.9194271E+00,+348.8926E-03,+4.9938080E+00
+1.9200781E+00,+349.3951E-03,+4.9944613E+00
+1.9207292E+00,+349.7770E-03,+4.9935065E+00
+1.9213802E+00,+349.8976E-03,+4.9938080E+00
+1.9220313E+00,+350.4001E-03,+4.9944613E+00
+1.9226823E+00,+350.7820E-03,+4.9938080E+00
+1.9233333E+00,+350.9026E-03,+4.9944613E+00
+1.9239844E+00,+351.2846E-03,+4.9935065E+00
+1.9246354E+00,+351.4052E-03,+4.9935065E+00
+1.9252865E+00,+351.7871E-03,+4.9935065E+00
+1.9259375E+00,+351.7871E-03,+4.9935065E+00
+1.9265885E+00,+351.9077E-03,+4.9935065E+00
+1.9272396E+00,+352.2896E-03,+4.9935065E+00
+1.9278906E+00,+352.4102E-03,+4.9935065E+00
+1.9285417E+00,+352.7921E-03,+4.9935065E+00
+1.9291927E+00,+352.9127E-03,+4.9935065E+00
+1.9298438E+00,+353.2946E-03,+4.9935065E+00
+1.9304948E+00,+353.2946E-03,+4.9935065E+00
+1.9311458E+00,+353.4152E-03,+4.9935065E+00
+1.9317969E+00,+353.7971E-03,+4.9935065E+00
+1.9324479E+00,+353.7971E-03,+4.9935065E+00
+1.9330990E+00,+353.7971E-03,+4.9935065E+00
+1.9337500E+00,+353.7971E-03,+4.9935065E+00
+1.9344010E+00,+353.9177E-03,+4.9935065E+00
+1.9350521E+00,+354.4202E-03,+4.9935065E+00
+1.9357031E+00,+354.9227E-03,+4.9935065E+00
+1.9363542E+00,+355.4253E-03,+4.9935065E+00
+1.9370052E+00,+355.9278E-03,+4.9935065E+00
+1.9376563E+00,+356.5509E-03,+4.9935065E+00
+1.9383073E+00,+357.4353E-03,+4.9935065E+00
+1.9389583E+00,+357.9378E-03,+4.9935065E+00
+1.9396094E+00,+358.3197E-03,+4.9935065E+00
+1.9402604E+00,+358.4403E-03,+4.9938080E+00
+1.9409115E+00,+358.9428E-03,+4.9947628E+00
+1.9415625E+00,+359.4454E-03,+4.9944613E+00
+1.9422135E+00,+359.8273E-03,+4.9935065E+00
+1.9428646E+00,+359.9479E-03,+4.9935065E+00
+1.9435156E+00,+360.3298E-03,+4.9935065E+00
+1.9441667E+00,+360.4504E-03,+4.9938080E+00
+1.9448177E+00,+360.8323E-03,+4.9947628E+00
+1.9454688E+00,+360.9529E-03,+4.9947628E+00
+1.9461198E+00,+361.3348E-03,+4.9947628E+00
+1.9467708E+00,+361.3348E-03,+4.9947628E+00
+1.9474219E+00,+361.4554E-03,+4.9947628E+00
+1.9480729E+00,+361.9579E-03,+4.9947628E+00
+1.9487240E+00,+362.4604E-03,+4.9944613E+00
+1.9493750E+00,+362.9629E-03,+4.9935065E+00
+1.9500260E+00,+363.4655E-03,+4.9935065E+00
+1.9506771E+00,+363.9680E-03,+4.9935065E+00
+1.9513281E+00,+364.4705E-03,+4.9938080E+00
+1.9519792E+00,+365.2142E-03,+4.9947628E+00
+1.9526302E+00,+366.4805E-03,+4.9947628E+00
+1.9532813E+00,+366.9830E-03,+4.9947628E+00
+1.9539323E+00,+367.4856E-03,+4.9947628E+00
+1.9545833E+00,+368.1087E-03,+4.9947628E+00
+1.9552344E+00,+368.9931E-03,+4.9947628E+00
+1.9558854E+00,+369.4956E-03,+4.9947628E+00
+1.9565365E+00,+369.8775E-03,+4.9947628E+00
+1.9571875E+00,+369.9981E-03,+4.9947628E+00
+1.9578385E+00,+370.5006E-03,+4.9944613E+00
+1.9584896E+00,+370.8825E-03,+4.9935065E+00
+1.9591406E+00,+370.8825E-03,+4.9935065E+00
+1.9597917E+00,+371.0031E-03,+4.9935065E+00
+1.9604427E+00,+371.5057E-03,+4.9935065E+00
+1.9610938E+00,+372.0082E-03,+4.9938080E+00
+1.9617448E+00,+372.5107E-03,+4.9947628E+00
+1.9623958E+00,+373.1338E-03,+4.9947628E+00
+1.9630469E+00,+374.2594E-03,+4.9947628E+00
+1.9636979E+00,+375.7670E-03,+4.9947628E+00
+1.9643490E+00,+377.1539E-03,+4.9947628E+00
+1.9650000E+00,+378.1589E-03,+4.9947628E+00
+1.9656510E+00,+379.1640E-03,+4.9947628E+00
+1.9663021E+00,+379.9278E-03,+4.9947628E+00
+1.9669531E+00,+380.0484E-03,+4.9947628E+00
+1.9676042E+00,+380.5509E-03,+4.9950643E+00
+1.9682552E+00,+381.0534E-03,+4.9957176E+00
+1.9689063E+00,+381.5559E-03,+4.9947628E+00
+1.9695573E+00,+382.0584E-03,+4.9947628E+00
+1.9702083E+00,+382.5609E-03,+4.9950643E+00
+1.9708594E+00,+383.0635E-03,+4.9957176E+00
+1.9715104E+00,+383.6866E-03,+4.9947628E+00
+1.9721615E+00,+384.6916E-03,+4.9947628E+00
+1.9728125E+00,+385.6966E-03,+4.9947628E+00
+1.9734635E+00,+386.8222E-03,+4.9947628E+00
+1.9741146E+00,+388.4504E-03,+4.9947628E+00
+1.9747656E+00,+390.2192E-03,+4.9947628E+00
+1.9754167E+00,+391.2243E-03,+4.9950643E+00
+1.9760677E+00,+392.2293E-03,+4.9957176E+00
+1.9767188E+00,+392.9931E-03,+4.9950643E+00
+1.9773698E+00,+393.2343E-03,+4.9960191E+00
+1.9780208E+00,+394.1187E-03,+4.9957176E+00
+1.9786719E+00,+394.7418E-03,+4.9947628E+00
+1.9793229E+00,+395.7469E-03,+4.9947628E+00
+1.9799740E+00,+396.6313E-03,+4.9947628E+00
+1.9806250E+00,+397.1338E-03,+4.9947628E+00
+1.9812760E+00,+397.6363E-03,+4.9947628E+00
+1.9819271E+00,+398.1388E-03,+4.9950643E+00
+1.9825781E+00,+398.8825E-03,+4.9960191E+00
+1.9832292E+00,+400.3901E-03,+4.9960191E+00
+1.9838802E+00,+401.8976E-03,+4.9963206E+00
+1.9845313E+00,+403.5258E-03,+4.9969739E+00
+1.9851823E+00,+405.4152E-03,+4.9960191E+00
+1.9858333E+00,+406.9227E-03,+4.9960191E+00
+1.9864844E+00,+408.3097E-03,+4.9960191E+00
+1.9871354E+00,+409.3147E-03,+4.9960191E+00
+1.9877865E+00,+410.1991E-03,+4.9960191E+00
+1.9884375E+00,+410.7016E-03,+4.9963206E+00
+1.9890885E+00,+411.4454E-03,+4.9972754E+00
+1.9897396E+00,+412.7117E-03,+4.9972754E+00
+1.9903906E+00,+413.4554E-03,+4.9972754E+00
+1.9910417E+00,+414.7217E-03,+4.9972754E+00
+1.9916927E+00,+415.2243E-03,+4.9972754E+00
+1.9923438E+00,+415.9680E-03,+4.9972754E+00
+1.9929948E+00,+417.5961E-03,+4.9972754E+00
+1.9936458E+00,+419.7268E-03,+4.9972754E+00
+1.9942969E+00,+422.2393E-03,+4.9972754E+00
+1.9949479E+00,+424.6313E-03,+4.9972754E+00
+1.9955990E+00,+426.4001E-03,+4.9972754E+00
+1.9962500E+00,+427.4052E-03,+4.9972754E+00
+1.9969010E+00,+428.4102E-03,+4.9972754E+00
+1.9975521E+00,+429.5358E-03,+4.9969739E+00
+1.9982031E+00,+430.9227E-03,+4.9963206E+00
+1.9988542E+00,+432.0484E-03,+4.9972754E+00
+1.9995052E+00,+433.4353E-03,+4.9972754E+00
+2.0001563E+00,+434.4403E-03,+4.9972754E+00
+2.0008073E+00,+435.5660E-03,+4.9969739E+00
+2.0014583E+00,+437.3147E-03,+4.9960191E+00
+2.0021094E+00,+439.8273E-03,+4.9960191E+00
+2.0027604E+00,+442.2192E-03,+4.9963206E+00
+2.0034115E+00,+444.3499E-03,+4.9972754E+00
+2.0040625E+00,+446.6212E-03,+4.9972754E+00
+2.0047135E+00,+448.1288E-03,+4.9972754E+00
+2.0053646E+00,+449.5157E-03,+4.9972754E+00
+2.0060156E+00,+450.5207E-03,+4.9972754E+00
+2.0066667E+00,+451.6464E-03,+4.9975769E+00
+2.0073177E+00,+453.1539E-03,+4.9982302E+00
+2.0079688E+00,+454.7820E-03,+4.9972754E+00
+2.0086198E+00,+456.6715E-03,+4.9972754E+00
+2.0092708E+00,+458.0584E-03,+4.9972754E+00
+2.0099219E+00,+459.0635E-03,+4.9972754E+00
+2.0105729E+00,+460.6715E-03,+4.9972754E+00
+2.0112240E+00,+464.3097E-03,+4.9972754E+00
+2.0118750E+00,+468.0886E-03,+4.9972754E+00
+2.0125260E+00,+471.2243E-03,+4.9972754E+00
+2.0131771E+00,+474.3800E-03,+4.9972754E+00
+2.0138281E+00,+476.2695E-03,+4.9972754E+00
+2.0144792E+00,+477.6564E-03,+4.9972754E+00
+2.0151302E+00,+478.6614E-03,+4.9972754E+00
+2.0157813E+00,+479.6665E-03,+4.9972754E+00
+2.0164323E+00,+480.7921E-03,+4.9972754E+00
+2.0170833E+00,+482.4202E-03,+4.9972754E+00
+2.0177344E+00,+484.5509E-03,+4.9972754E+00
+2.0183854E+00,+487.0635E-03,+4.9975769E+00
+2.0190365E+00,+489.5760E-03,+4.9982302E+00
+2.0196875E+00,+492.4504E-03,+4.9972754E+00
+2.0203385E+00,+496.1087E-03,+4.9972754E+00
+2.0209896E+00,+498.7418E-03,+4.9972754E+00
+2.0216406E+00,+501.6363E-03,+4.9972754E+00
+2.0222917E+00,+503.9077E-03,+4.9972754E+00
+2.0229427E+00,+505.4152E-03,+4.9972754E+00
+2.0235938E+00,+506.9227E-03,+4.9972754E+00
+2.0242448E+00,+508.4303E-03,+4.9972754E+00
+2.0248958E+00,+510.0584E-03,+4.9972754E+00
+2.0255469E+00,+511.9479E-03,+4.9972754E+00
+2.0261979E+00,+513.4554E-03,+4.9972754E+00
+2.0268490E+00,+515.2042E-03,+4.9975769E+00
+2.0275000E+00,+517.9579E-03,+4.9982302E+00
+2.0281510E+00,+521.7167E-03,+4.9972754E+00
+2.0288021E+00,+525.9981E-03,+4.9972754E+00
+2.0294531E+00,+529.5157E-03,+4.9972754E+00
+2.0301042E+00,+532.9127E-03,+4.9972754E+00
+2.0307552E+00,+535.6866E-03,+4.9972754E+00
+2.0314063E+00,+537.6966E-03,+4.9972754E+00
+2.0320573E+00,+539.4655E-03,+4.9972754E+00
+2.0327083E+00,+540.7117E-03,+4.9972754E+00
+2.0333594E+00,+542.6011E-03,+4.9969739E+00
+2.0340104E+00,+544.3499E-03,+4.9960191E+00
+2.0346615E+00,+547.1037E-03,+4.9963206E+00
+2.0353125E+00,+550.7418E-03,+4.9972754E+00
+2.0359635E+00,+555.1238E-03,+4.9972754E+00
+2.0366146E+00,+560.7720E-03,+4.9972754E+00
+2.0372656E+00,+566.1991E-03,+4.9972754E+00
+2.0379167E+00,+569.4755E-03,+4.9972754E+00
+2.0385677E+00,+571.8675E-03,+4.9972754E+00
+2.0392188E+00,+573.8775E-03,+4.9972754E+00
+2.0398698E+00,+575.8876E-03,+4.9972754E+00
+2.0405208E+00,+577.7770E-03,+4.9969739E+00
+2.0411719E+00,+579.4052E-03,+4.9963206E+00
+2.0418229E+00,+581.5358E-03,+4.9972754E+00
+2.0424740E+00,+584.4102E-03,+4.9972754E+00
+2.0431250E+00,+588.5509E-03,+4.9969739E+00
+2.0437760E+00,+593.4353E-03,+4.9960191E+00
+2.0444271E+00,+599.3449E-03,+4.9960191E+00
+2.0450781E+00,+604.5107E-03,+4.9960191E+00
+2.0457292E+00,+608.0484E-03,+4.9960191E+00
+2.0463802E+00,+610.0584E-03,+4.9960191E+00
+2.0470313E+00,+612.0685E-03,+4.9960191E+00
+2.0476823E+00,+614.0785E-03,+4.9960191E+00
+2.0483333E+00,+616.0886E-03,+4.9960191E+00
+2.0489844E+00,+618.2192E-03,+4.9960191E+00
+2.0496354E+00,+620.8524E-03,+4.9960191E+00
+2.0502865E+00,+624.1087E-03,+4.9960191E+00
+2.0509375E+00,+628.6112E-03,+4.9960191E+00
+2.0515885E+00,+634.4001E-03,+4.9960191E+00
+2.0522396E+00,+639.1841E-03,+4.9963206E+00
+2.0528906E+00,+643.2042E-03,+4.9972754E+00
+2.0535417E+00,+647.3449E-03,+4.9972754E+00
+2.0541927E+00,+651.6263E-03,+4.9972754E+00
+2.0548438E+00,+654.7820E-03,+4.9972754E+00
+2.0554948E+00,+657.0333E-03,+4.9972754E+00
+2.0561458E+00,+659.9278E-03,+4.9972754E+00
+2.0567969E+00,+663.0433E-03,+4.9969739E+00
+2.0574479E+00,+668.0685E-03,+4.9960191E+00
+2.0580990E+00,+673.0936E-03,+4.9963206E+00
+2.0587500E+00,+678.2393E-03,+4.9972754E+00
+2.0594010E+00,+683.5258E-03,+4.9969739E+00
+2.0600521E+00,+687.9278E-03,+4.9963206E+00
+2.0607031E+00,+691.8273E-03,+4.9969739E+00
+2.0613542E+00,+695.4655E-03,+4.9960191E+00
+2.0620052E+00,+699.3650E-03,+4.9960191E+00
+2.0626563E+00,+702.7619E-03,+4.9963206E+00
+2.0633073E+00,+705.5358E-03,+4.9972754E+00
+2.0639583E+00,+707.9077E-03,+4.9969739E+00
+2.0646094E+00,+711.5459E-03,+4.9960191E+00
+2.0652604E+00,+715.9278E-03,+4.9960191E+00
+2.0659115E+00,+722.0584E-03,+4.9960191E+00
+2.0665625E+00,+729.8574E-03,+4.9960191E+00
+2.0672135E+00,+736.1690E-03,+4.9960191E+00
+2.0678646E+00,+740.1891E-03,+4.9960191E+00
+2.0685156E+00,+744.2092E-03,+4.9960191E+00
+2.0691667E+00,+748.1087E-03,+4.9960191E+00
+2.0698177E+00,+751.5057E-03,+4.9960191E+00
+2.0704688E+00,+754.5207E-03,+4.9960191E+00
+2.0711198E+00,+757.6564E-03,+4.9960191E+00
+2.0717708E+00,+761.5358E-03,+4.9960191E+00
+2.0724219E+00,+766.8021E-03,+4.9960191E+00
+2.0730729E+00,+772.7117E-03,+4.9960191E+00
+2.0737240E+00,+778.2393E-03,+4.9960191E+00
+2.0743750E+00,+783.6464E-03,+4.9960191E+00
+2.0750260E+00,+788.7921E-03,+4.9960191E+00
+2.0756771E+00,+794.0785E-03,+4.9960191E+00
+2.0763281E+00,+798.2393E-03,+4.9960191E+00
+2.0769792E+00,+801.2544E-03,+4.9960191E+00
+2.0776302E+00,+804.1489E-03,+4.9960191E+00
+2.0782813E+00,+806.6614E-03,+4.9960191E+00
+2.0789323E+00,+809.6564E-03,+4.9960191E+00
+2.0795833E+00,+814.4202E-03,+4.9960191E+00
+2.0802344E+00,+819.9479E-03,+4.9960191E+00
+2.0808854E+00,+825.9579E-03,+4.9963206E+00
+2.0815365E+00,+833.1338E-03,+4.9969739E+00
+2.0821875E+00,+838.9227E-03,+4.9960191E+00
+2.0828385E+00,+843.8273E-03,+4.9963206E+00
+2.0834896E+00,+847.9881E-03,+4.9972754E+00
+2.0841406E+00,+850.7619E-03,+4.9972754E+00
+2.0847917E+00,+852.6514E-03,+4.9969739E+00
+2.0854427E+00,+854.2795E-03,+4.9960191E+00
+2.0860938E+00,+856.4102E-03,+4.9960191E+00
+2.0867448E+00,+859.5258E-03,+4.9960191E+00
+2.0873958E+00,+864.9127E-03,+4.9960191E+00
+2.0880469E+00,+871.5660E-03,+4.9960191E+00
+2.0886979E+00,+878.4805E-03,+4.9960191E+00
+2.0893490E+00,+884.5308E-03,+4.9960191E+00
+2.0900000E+00,+888.6916E-03,+4.9960191E+00
+2.0906510E+00,+891.7067E-03,+4.9960191E+00
+2.0913021E+00,+894.8423E-03,+4.9960191E+00
+2.0919531E+00,+898.2393E-03,+4.9960191E+00
+2.0926042E+00,+901.1338E-03,+4.9963206E+00
+2.0932552E+00,+903.8876E-03,+4.9972754E+00
+2.0939063E+00,+908.0082E-03,+4.9972754E+00
+2.0945573E+00,+913.9177E-03,+4.9972754E+00
+2.0952083E+00,+919.4454E-03,+4.9969739E+00
+2.0958594E+00,+924.4906E-03,+4.9960191E+00
+2.0965104E+00,+927.7670E-03,+4.9960191E+00
+2.0971615E+00,+930.1589E-03,+4.9963206E+00
+2.0978125E+00,+932.4102E-03,+4.9969739E+00
+2.0984635E+00,+935.1840E-03,+4.9960191E+00
+2.0991146E+00,+937.3147E-03,+4.9960191E+00
+2.0997656E+00,+939.5861E-03,+4.9960191E+00
+2.1004167E+00,+941.0936E-03,+4.9960191E+00
+2.1010677E+00,+943.2041E-03,+4.9960191E+00
+2.1017188E+00,+947.8273E-03,+4.9960191E+00
+2.1023698E+00,+953.9981E-03,+4.9960191E+00
+2.1030208E+00,+958.4202E-03,+4.9963206E+00
+2.1036719E+00,+960.8122E-03,+4.9969739E+00
+2.1043229E+00,+962.5810E-03,+4.9960191E+00
+2.1049740E+00,+963.7067E-03,+4.9960191E+00
+2.1056250E+00,+965.3348E-03,+4.9960191E+00
+2.1062760E+00,+967.2242E-03,+4.9963206E+00
+2.1069271E+00,+968.8524E-03,+4.9969739E+00
+2.1075781E+00,+970.7418E-03,+4.9960191E+00
+2.1082292E+00,+972.4906E-03,+4.9960191E+00
+2.1088802E+00,+975.0031E-03,+4.9960191E+00
+2.1095312E+00,+977.6363E-03,+4.9963206E+00
+2.1101823E+00,+980.4102E-03,+4.9972754E+00
+2.1108333E+00,+982.0584E-03,+4.9972754E+00
+2.1114844E+00,+982.5609E-03,+4.9972754E+00
+2.1121354E+00,+983.0634E-03,+4.9972754E+00
+2.1127865E+00,+983.6866E-03,+4.9972754E+00
+2.1134375E+00,+984.5710E-03,+4.9972754E+00
+2.1140885E+00,+985.1941E-03,+4.9969739E+00
+2.1147396E+00,+986.0785E-03,+4.9963206E+00
+2.1153906E+00,+986.7016E-03,+4.9972754E+00
+2.1160417E+00,+987.7067E-03,+4.9972754E+00
+2.1166927E+00,+988.4705E-03,+4.9969739E+00
+2.1173437E+00,+988.5911E-03,+4.9963206E+00
+2.1179948E+00,+989.0936E-03,+4.9972754E+00
+2.1186458E+00,+989.4755E-03,+4.9972754E+00
+2.1192969E+00,+989.4755E-03,+4.9972754E+00
+2.1199479E+00,+989.4755E-03,+4.9972754E+00
+2.1205990E+00,+989.4755E-03,+4.9972754E+00
+2.1212500E+00,+989.3549E-03,+4.9972754E+00
+2.1219010E+00,+988.8524E-03,+4.9972754E+00
+2.1225521E+00,+988.3499E-03,+4.9972754E+00
+2.1232031E+00,+987.7268E-03,+4.9972754E+00
+2.1238542E+00,+986.7217E-03,+4.9972754E+00
+2.1245052E+00,+985.9579E-03,+4.9972754E+00
+2.1251562E+00,+985.8373E-03,+4.9972754E+00
+2.1258073E+00,+985.3348E-03,+4.9972754E+00
+2.1264583E+00,+984.8323E-03,+4.9972754E+00
+2.1271094E+00,+984.3298E-03,+4.9975769E+00
+2.1277604E+00,+983.5861E-03,+4.9982302E+00
+2.1284115E+00,+982.1991E-03,+4.9972754E+00
+2.1290625E+00,+981.0735E-03,+4.9975769E+00
+2.1297135E+00,+979.2041E-03,+4.9982302E+00
+2.1303646E+00,+976.3097E-03,+4.9975769E+00
+2.1310156E+00,+973.7971E-03,+4.9985317E+00
+2.1316667E+00,+971.6464E-03,+4.9985317E+00
+2.1323177E+00,+970.5207E-03,+4.9985317E+00
+2.1329687E+00,+969.1338E-03,+4.9985317E+00
+2.1336198E+00,+967.8876E-03,+4.9985317E+00
+2.1342708E+00,+965.8775E-03,+4.9985317E+00
+2.1349219E+00,+963.6263E-03,+4.9985317E+00
+2.1355729E+00,+960.8524E-03,+4.9985317E+00
+2.1362240E+00,+958.3599E-03,+4.9985317E+00
+2.1368750E+00,+954.0986E-03,+4.9982302E+00
+2.1375260E+00,+949.1941E-03,+4.9975769E+00
+2.1381771E+00,+945.0333E-03,+4.9985317E+00
+2.1388281E+00,+942.3800E-03,+4.9985317E+00
+2.1394792E+00,+940.8725E-03,+4.9985317E+00
+2.1401302E+00,+939.2443E-03,+4.9985317E+00
+2.1407812E+00,+936.7519E-03,+4.9985317E+00
+2.1414323E+00,+932.8524E-03,+4.9985317E+00
+2.1420833E+00,+929.3348E-03,+4.9985317E+00
+2.1427344E+00,+925.4554E-03,+4.9985317E+00
+2.1433854E+00,+920.0685E-03,+4.9985317E+00
+2.1440365E+00,+914.0182E-03,+4.9985317E+00
+2.1446875E+00,+909.7368E-03,+4.9985317E+00
+2.1453385E+00,+906.3398E-03,+4.9985317E+00
+2.1459896E+00,+903.5660E-03,+4.9985317E+00
+2.1466406E+00,+901.5559E-03,+4.9985317E+00
+2.1472917E+00,+899.4253E-03,+4.9985317E+00
+2.1479427E+00,+896.5509E-03,+4.9985317E+00
+2.1485937E+00,+892.2896E-03,+4.9988332E+00
+2.1492448E+00,+886.6614E-03,+4.9997879E+00
+2.1498958E+00,+879.6062E-03,+4.9997879E+00
+2.1505469E+00,+874.1991E-03,+4.9997879E+00
+2.1511979E+00,+868.8122E-03,+4.9997879E+00
+2.1518490E+00,+862.8825E-03,+4.9997879E+00
+2.1525000E+00,+859.3449E-03,+4.9997879E+00
+2.1531510E+00,+857.3348E-03,+4.9997879E+00
+2.1538021E+00,+855.3248E-03,+4.9997879E+00
+2.1544531E+00,+852.8323E-03,+4.9997879E+00
+2.1551042E+00,+848.4504E-03,+4.9997879E+00
